epoch,w,b,loss
64,2.454055971551029,0.15516083539034073,5.3592050621568355
65,2.454093234873435,0.15784430952077014,5.352009748419428
66,2.4541299059484687,0.16052249409626385,5.344842810978078
67,2.4541660717840887,0.1631953984658752,5.337704137095755
68,2.4542018050112246,0.16586303214066886,5.330593614734917
69,2.454237166262955,0.1685254047635368,5.323511132477409
70,2.45427220615996,0.17118252608401588,5.316456579468058
71,2.4543069669674074,0.17383440593727947,5.309429845374973
72,2.454341483977645,0.17648105422661245,5.302430820361269
73,2.454375786664072,0.17912248090879285,5.295459395064994
74,2.454409899644061,0.18175869598189934,5.288515460584497
75,2.45444384348253,0.184389709475143,5.2815989084678305
76,2.4544776353625277,0.1870155314403884,5.274709630704815
77,2.4545112896448527,0.18963617194508442,5.267847519721013
78,2.454544818335056,0.19225164106637133,5.26101246837303
79,2.4545782314731652,0.19486194888616987,5.254204369944738
80,2.4546115374589115,0.19746710548708937,5.247423118144145
81,2.454644743323137,0.2000671209490196,5.2406686071007185
82,2.4546778549542867,0.2026620053462931,5.23394073136301
83,2.4547108772874204,0.20525176874532366,5.227239385896528
84,2.4547438144619433,0.207836421202642,5.220564466081736
85,2.4547766699532367,0.21041597276326304,5.213915867712212
86,2.4548094466825034,0.2129904334593298,5.207293486992814
87,2.4548421471084363,0.21555981330898816,5.2006972205379745
88,2.454874773303717,0.2181241223154542,5.1941269653699855
89,2.454907327018854,0.22068337046624242,5.187582618917348
90,2.454939809735459,0.22323756773252798,5.181064079013125
91,2.454972222710703,0.22578672406862085,5.174571243893314
92,2.4550045670144183,0.2283308494115335,5.168104012195247
93,2.4550368435600602,0.2308699536806263,5.161662282956007
94,2.4550690531305444,0.23340404677731807,5.1552459556108134
95,2.4551011963998084,0.2359331385848509,5.1488549299914546
96,2.4551332739508065,0.23845723896810006,5.142489106324741
97,2.455165286290525,0.24097635777342188,5.136148385230931
98,2.4551972338625143,0.24349050482853293,5.129832667722162
99,2.4552291170573453,0.24599968994241556,5.1235418552009255
100,2.4552609362213373,0.24850392290524537,5.1172758494585135
101,2.455292691663841,0.2510032134883368,5.111034552673497
102,2.455324383663315,0.25349757144410434,5.104817867410182
103,2.4553560124723997,0.25598700650603584,5.098625696617108
104,2.4553875783221493,0.25847152838867693,5.092457943625505
105,2.4554190814255628,0.26095114678762404,5.086314512147812
106,2.4554505219805343,0.2634258713795248,5.080195306276167
107,2.455481900172311,0.2658957118220845,5.074100230480892
108,2.455513216175548,0.26836067775407785,5.068029189609028
109,2.4555444701560205,0.2708207787953647,5.06198208888282
110,2.4555756622720537,0.2732760245469095,5.055958833898268
111,2.455606792675717,0.27572642459080365,5.049959330623636
112,2.4556378615138197,0.2781719884902901,5.043983485397977
113,2.455668868928742,0.28061272578979035,5.038031204929697
114,2.4556998150591283,0.2830486460149326,5.032102396295058
115,2.4557307000404673,0.28547975867258196,5.026196966936779
116,2.455761524005575,0.28790607325087103,5.020314824662544
117,2.455792287084996,0.2903275992192321,5.014455877643588
118,2.4558229894073444,0.29274434602842975,5.008620034413263
119,2.455853631099581,0.295156323110594,5.00280720386559
120,2.4558842122872493,0.29756353987925444,4.99701729525387
121,2.455914733094672,0.2999660057293743,4.991250218189237
122,2.455945193645114,0.3023637300373851,4.985505882639256
123,2.455975594060918,0.3047567221612215,4.979784198926529
124,2.4560059344636196,0.3071449914403564,4.974085077727286
125,2.4560362149740436,0.30952854719583617,4.9684084300699745
126,2.4560664357123807,0.31190739873031603,4.962754167333911
127,2.4560965967982566,0.31428155532809554,4.957122201247855
128,2.4561266983507863,0.31665102625515407,4.951512443888652
129,2.45615674048862,0.31901582075918644,4.945924807679865
130,2.4561867233299837,0.32137594806963854,4.940359205390395
131,2.4562166469927096,0.32373141739774286,4.93481555013312
132,2.456246511594265,0.3260822379365542,4.929293755363558
133,2.456276317251773,0.3284284188609852,4.923793734878483
134,2.4563060640820353,0.33076996932784203,4.918315402814609
135,2.4563357522015434,0.3331068984758596,4.912858673647227
136,2.4563653817264957,0.33543921542573757,4.907423462188898
137,2.4563949527728064,0.3377669292801753,4.902009683588083
138,2.456424465456117,0.34009004912390767,4.896617253327866
139,2.456453919891802,0.3424085840237402,4.891246087224591
140,2.4564833161949786,0.3447225430285844,4.8858961014265665
141,2.456512654480509,0.3470319351694931,4.880567212412764
142,2.456541934863008,0.34933676945969555,4.875259336991504
143,2.456571157456845,0.3516370548946326,4.869972392299168
144,2.45660032237615,0.35393280045199177,4.864706295798873
145,2.456629429734814,0.35622401509174223,4.8594609652792355
146,2.4566584796464928,0.3585107077561697,4.8542363188530375
147,2.456687472224609,0.36079288736991155,4.849032274955977
148,2.4567164075823538,0.36307056283999123,4.843848752345389
149,2.4567452858326897,0.3653437430558534,4.838685670098977
150,2.4567741070883504,0.3676124368893983,4.83354294761354
151,2.456802871461843,0.3698766531950167,4.82842050460373
152,2.4568315790654487,0.3721364008096241,4.82331826110079
153,2.456860230011225,0.37439168855269545,4.8182361374513
154,2.456888824411005,0.37664252522629943,4.813174054315954
155,2.456917362376399,0.3788889196151329,4.80813193266829
156,2.4569458440187955,0.3811308804865551,4.803109693793492
157,2.4569742694493617,0.3833684165906219,4.798107259287126
158,2.457002638779044,0.3856015366601199,4.793124551053941
159,2.4570309521185694,0.38783024941060074,4.788161491306641
160,2.457059209578445,0.3900545635404147,4.783218002564672
161,2.4570874112689594,0.39227448773074497,4.778294007653014
162,2.457115557300183,0.3944900306456415,4.773389429700967
163,2.4571436477819675,0.39670120093205463,4.768504192140965
164,2.4571716828239487,0.3989080072198691,4.763638218707373
165,2.457199662535545,0.4011104581219374,4.7587914334352845
166,2.457227587025958,0.4033085622341137,4.753963760659364
167,2.4572554564041758,0.40550232813528725,4.7491551250126465
168,2.4572832707789685,0.40769176438741583,4.744365451425355
169,2.4573110302588925,0.4098768795355593,4.739594665123749
170,2.4573387349522906,0.41205768210791277,4.734842691628939
171,2.45736638496729,0.41423418061584,4.730109456755734
172,2.457393980411806,0.4164063835539067,4.725394886611481
173,2.45742152139354,0.4185742993999134,4.720698907594897
174,2.4574490080199802,0.42073793661492886,4.716021446394954
175,2.457476440398404,0.4228973036433229,4.711362429989706
176,2.4575038186358764,0.42505240891279944,4.706721785645154
177,2.4575311428392506,0.4272032608344293,4.702099440914109
178,2.4575584131151693,0.4293498678026831,4.697495323635079
179,2.4575856295700644,0.43149223819546406,4.692909361931115
180,2.4576127923101585,0.4336303803741406,4.688341484208715
181,2.457639901441464,0.435764302683579,4.683791619156682
182,2.457666957069784,0.43789401345217605,4.67925969574504
183,2.4576939593007125,0.44001952099189146,4.674745643223885
184,2.457720908239636,0.44214083359828027,4.670249391122322
185,2.457747803991732,0.44425795955052544,4.66577086924734
186,2.457774646661971,0.4463709071114699,4.661310007682724
187,2.4578014363551164,0.44847968452764886,4.656866736787957
188,2.457828173175724,0.45058430002932215,4.652440987197142
189,2.4578548572281447,0.45268476183050627,4.648032689817919
190,2.457881488616522,0.45478107812900626,4.6436417758303685
191,2.4579080674447944,0.456873257106448,4.639268176685973
192,2.4579345938166957,0.4589613069283099,4.6349118241065055
193,2.4579610678357544,0.4610452357439549,4.630572650082986
194,2.457987489605295,0.46312505168666224,4.626250586874626
195,2.458013859228438,0.46520076287365913,4.621945567007749
196,2.4580401768080997,0.46727237740615263,4.617657523274762
197,2.4580664424469947,0.469339903369361,4.613386388733091
198,2.4580926562476333,0.4714033488325455,4.609132096704128
199,2.458118818312325,0.4734627218490417,4.604894580772219
200,2.458144928743176,0.47551803045629104,4.600673774783588
201,2.458170987642092,0.4775692826758721,4.596469612845349
202,2.4581969951107774,0.479616486513532,4.5922820293244335
203,2.458222951250735,0.48165964995921756,4.588110958846601
204,2.4582488561632685,0.48369878098710656,4.583956336295392
205,2.458274709949481,0.48573388755563873,4.579818096811129
206,2.458300512710276,0.48776497760754706,4.5756961757899
207,2.4583262645463577,0.48979205906988854,4.5715905088825375
208,2.458351965558233,0.4918151398540752,4.567501031993639
209,2.4583776158462083,0.49383422785590503,4.563427681280543
210,2.458403215510393,0.4958493309555927,4.55937039315234
211,2.4584287646506997,0.49786045701780046,4.555329104268885
212,2.4584542633668427,0.49986761389166867,4.5513037515398
213,2.45847971175834,0.5018708094108465,4.547294272123495
214,2.4585051099245128,0.5038700513935226,4.5433006034261885
215,2.4585304579644864,0.5058653476424554,4.539322683100922
216,2.458555755977191,0.5078567059450039,4.5353604490466015
217,2.458581004061361,0.5098441340731575,4.531413839407001
218,2.4586062023155364,0.5118276397835672,4.527482792569833
219,2.458631350838062,0.5138072308175747,4.523567247165759
220,2.4586564497270893,0.515782914901244,4.519667142067442
221,2.4586814990805754,0.5177546997453901,4.515782416388587
222,2.4587064989962846,0.5197225930456105,4.5119130094829965
223,2.458731449571788,0.5216866024823141,4.508058860943621
224,2.458756350904464,0.5236467357207517,4.504219910601619
225,2.458781203091499,0.525603000411046,4.5003960985254166
226,2.4588060062298878,0.5275554041882212,4.4965873650197565
227,2.4588307604164332,0.5295039546722329,4.492793650624796
228,2.4588554657477477,0.5314486594679978,4.489014896115154
229,2.4588801223202523,0.5333895261654236,4.485251042499001
230,2.4589047302301785,0.5353265623394382,4.4815020310171185
231,2.4589292895735673,0.5372597755500197,4.47776780314201
232,2.4589538004462703,0.5391891733422256,4.474048300576971
233,2.45897826294395,0.5411147632462225,4.470343465255169
234,2.45900267716208,0.5430365527773152,4.466653239338759
235,2.459027043195946,0.5449545494359763,4.4629775652179715
236,2.459051361140644,0.5468687607078753,4.459316385510201
237,2.4590756310910846,0.5487791940639077,4.455669643059129
238,2.4590998531419896,0.5506858569602248,4.452037280933821
239,2.4591240273878947,0.5525887568382618,4.44841924242784
240,2.459148153923148,0.5544879011247678,4.444815471058362
241,2.459172232841912,0.5563832972318339,4.441225910565297
242,2.4591962642381637,0.558274952556923,4.437650504910399
243,2.4592202482056935,0.5601628744828981,4.434089198276405
244,2.459244184838108,0.5620470703780513,4.430541935066167
245,2.459268074228828,0.5639275475961325,4.42700865990175
246,2.4592919164710914,0.5658043134763782,4.423489317623623
247,2.4593157116579505,0.5676773753435398,4.419983853289742
248,2.4593394598822744,0.5695467405079129,4.41649221217474
249,2.459363161236749,0.571412416265365,4.41301433976903
250,2.4593868158138776,0.5732744098973646,4.409550181777989
251,2.4594104237059806,0.5751327286710093,4.4060996841210915
252,2.4594339850051963,0.5769873798390542,4.402662792931064
253,2.4594574998034813,0.5788383706399405,4.399239454553057
254,2.45948096819261,0.5806857082978232,4.395829615543798
255,2.459504390264177,0.5825294000225997,4.392433222670758
256,2.4595277661095944,0.5843694530099378,4.389050222911328
257,2.4595510958200952,0.5862058744413041,4.385680563451972
258,2.459574379486732,0.5880386714839914,4.382324191687425
259,2.459597617200378,0.5898678512911472,4.378981055219866
260,2.459620809051726,0.5916934210018013,4.3756511018580815
261,2.459643955131291,0.5935153877408941,4.372334279616675
262,2.4596670555294087,0.5953337586193037,4.369030536715249
263,2.4596901103362367,0.5971485407338744,4.365739821577587
264,2.459713119641755,0.5989597411674439,4.36246208283086
265,2.459736083535765,0.6007673669888711,4.359197269304813
266,2.4597590021078917,0.602571425253064,4.355945330030978
267,2.4597818754475833,0.6043719230010064,4.352706214241866
268,2.4598047036441115,0.6061688672597862,4.34947987137019
269,2.459827486786571,0.6079622650426227,4.346266251048065
270,2.459850224963881,0.6097521233488935,4.343065303106216
271,2.4598729182647863,0.6115384491641622,4.3398769775732084
272,2.459895566777855,0.6133212494602058,4.336701224674659
273,2.4599181705914805,0.6151005311950415,4.3335379948324695
274,2.4599407297938836,0.6168763013129539,4.330387238664029
275,2.4599632444731085,0.6186485667445226,4.327248906981473
276,2.4599857147170274,0.6204173344066487,4.324122950790898
277,2.4600081406133385,0.6221826112025821,4.321009321291593
278,2.4600305222495664,0.6239444040219483,4.317907969875294
279,2.460052859713064,0.6257027197407752,4.314818848125409
280,2.460075153091011,0.6274575652215203,4.311741907816269
281,2.460097402470416,0.6292089473130972,4.308677100912381
282,2.460119607938114,0.6309568728509022,4.305624379567663
283,2.46014176958077,0.6327013486568414,4.302583696124716
284,2.460163887484878,0.6344423815393568,4.299555003114064
285,2.460185961736762,0.6361799782934535,4.296538253253422
286,2.460207992422573,0.6379141457007257,4.293533399446948
287,2.460229979628295,0.6396448905293832,4.290540394784526
288,2.46025192343974,0.6413722195342783,4.28755919254101
289,2.4602738239425523,0.6430961394569314,4.284589746175514
290,2.460295681222206,0.6448166570255582,4.2816320093306794
291,2.4603174953640075,0.6465337789550952,4.278685935831947
292,2.4603392664530936,0.6482475119472263,4.275751479686843
293,2.4603609945744345,0.6499578626904087,4.27282859508425
294,2.4603826798128314,0.6516648378598994,4.269917236393706
295,2.460404322252919,0.6533684441177808,4.267017358164683
296,2.4604259219791644,0.6550686881129871,4.264128915125878
297,2.4604474790758686,0.6567655764813299,4.261251862184516
298,2.460468993627166,0.6584591158455244,4.258386154425623
299,2.4604904657170246,0.660149312815215,4.255531747111352
300,2.4605118954292466,0.6618361739870013,4.252688595680268
301,2.4605332828474697,0.6635197059444637,4.2498566557466555
302,2.460554628055166,0.6651999152581891,4.24703588309983
303,2.4605759311356423,0.6668768084857967,4.244226233703447
304,2.4605971921720418,0.6685503921719634,4.2414276636948
305,2.4606184112473435,0.6702206728484496,4.2386401293841605
306,2.460639588444362,0.6718876570341241,4.235863587254077
307,2.4606607238457494,0.6735513512349905,4.233097993958706
308,2.460681817533994,0.6752117619442118,4.230343306323126
309,2.4607028695914215,0.6768688956421359,4.22759948134267
310,2.4607238801001947,0.6785227587963211,4.224866476182258
311,2.460744849142315,0.6801733578615612,4.222144248175715
312,2.460765776799622,0.6818206992799107,4.219432754825119
313,2.4607866631537925,0.6834647894807102,4.216731953800131
314,2.4608075082863436,0.6851056348806109,4.214041802937327
315,2.4608283122786307,0.6867432418836003,4.211362260239563
316,2.460849075211849,0.6883776168810265,4.208693283875284
317,2.4608697971670326,0.690008766251624,4.206034832177913
318,2.4608904782250574,0.6916366963615379,4.203386863645157
319,2.460911118466638,0.693261413564349,4.200749336938392
320,2.460931717972331,0.6948829242010987,4.19812221088201
321,2.4609522768225323,0.6965012346003133,4.195505444462762
322,2.4609727950974807,0.6981163510780294,4.19289899682913
323,2.4609932728772566,0.6997282799378179,4.19030282729069
324,2.4610137102417813,0.7013370274708093,4.187716895317476
325,2.461034107270819,0.7029425999557172,4.185141160539343
326,2.4610544640439764,0.7045450036588639,4.182575582745335
327,2.461074780640703,0.7061442448342042,4.1800201218830715
328,2.4610950571402923,0.7077403297233502,4.1774747380580965
329,2.46111529362188,0.7093332645555953,4.174939391533285
330,2.4611354901644464,0.7109230555479387,4.172414042728206
331,2.4611556468468154,0.7125097089051095,4.169898652218499
332,2.461175763747656,0.7140932308195912,4.167393180735276
333,2.4611958409454817,0.7156736274716459,4.1648975891645
334,2.461215878518651,0.7172509050293379,4.162411838546364
335,2.4612358765453672,0.7188250696485583,4.159935890074701
336,2.4612558351036804,0.7203961274730489,4.157469705096369
337,2.461275754271486,0.7219640846344261,4.155013245110647
338,2.461295634126525,0.7235289472522045,4.152566471768634
339,2.461315474746386,0.7250907214338217,4.1501293468726494
340,2.4613352762085046,0.7266494132746611,4.147701832375648
341,2.461355038590163,0.7282050288580765,4.145283890380607
342,2.4613747619684903,0.7297575742554152,4.142875483139949
343,2.4613944464204645,0.7313070555260422,4.140476573054943
344,2.461414092022911,0.7328534787173637,4.138087122675132
345,2.4614336988525043,0.7343968498648505,4.135707094697733
346,2.461453266985767,0.7359371749920618,4.133336451967057
347,2.4614727964990704,0.7374744601106684,4.130975157473935
348,2.4614922874686354,0.7390087112204766,4.1286231743551385
349,2.4615117399705326,0.7405399343094514,4.126280465892806
350,2.461531154080683,0.7420681353537398,4.1239469955138635
351,2.461550529874856,0.7435933203176942,4.121622726789457
352,2.4615698674286732,0.7451154951538956,4.119307623434374
353,2.4615891668176064,0.7466346658031771,4.11700164930651
354,2.4616084281169783,0.7481508381946465,4.114704768406261
355,2.461627651401963,0.7496640182457102,4.112416944875988
356,2.4616468367475863,0.7511742118620957,4.110138142999451
357,2.4616659842287256,0.7526814249378749,4.107868327201246
358,2.4616850939201114,0.7541856633554873,4.105607462046269
359,2.4617041658963252,0.7556869329857625,4.10335551223913
360,2.4617232002318032,0.7571852396879433,4.101112442623632
361,2.461742197000833,0.7586805893097087,4.098878218182204
362,2.4617611562775568,0.7601729876871968,4.096652804035371
363,2.4617800781359698,0.761662440645027,4.094436165441198
364,2.461798962649921,0.7631489539963235,4.09222826779473
365,2.4618178098931147,0.7646325335427376,4.090029076627495
366,2.4618366199391084,0.7661131850744702,4.08783855760693
367,2.4618553928613154,0.7675909143702948,4.085656676535856
368,2.4618741287330037,0.7690657271975796,4.083483399351953
369,2.4618928276272967,0.7705376293123103,4.081318692127209
370,2.461911489617173,0.7720066264591126,4.079162521067416
371,2.461930114775469,0.7734727243712743,4.077014852511607
372,2.461948703174875,0.7749359287707683,4.074875652931573
373,2.4619672548879388,0.7763962453682741,4.072744888931306
374,2.461985769987066,0.7778536798632008,4.070622527246493
375,2.4620042485445177,0.7793082379437088,4.068508534743989
376,2.462022690632413,0.7807599252867327,4.0664028784213135
377,2.4620410963227295,0.7822087475580024,4.064305525406117
378,2.462059465687301,0.7836547104120665,4.062216442955678
379,2.4620777987978215,0.7850978194923132,4.060135598456391
380,2.462096095725842,0.7865380804309929,4.058062959423264
381,2.462114356542773,0.7879754988492405,4.055998493499394
382,2.462132581319884,0.7894100803570964,4.053942168455479
383,2.4621507701283036,0.7908418305535292,4.0518939521893005
384,2.46216892303902,0.7922707550264574,4.049853812725239
385,2.462187040122881,0.7936968593527709,4.047821718213758
386,2.4622051214505962,0.795120149098353,4.045797636930921
387,2.4622231670927337,0.7965406298181023,4.043781537277879
388,2.462241177119723,0.7979583070559538,4.041773387780404
389,2.462259151601855,0.7993731863449013,4.039773157088369
390,2.4622770906092812,0.8007852732070183,4.037780813975272
391,2.4622949942120154,0.80219457315348,4.035796327337754
392,2.4623128624799326,0.8036010916845846,4.033819666195096
393,2.46233069548277,0.8050048342897749,4.031850799688758
394,2.462348493290128,0.8064058064476596,4.029889697081882
395,2.4623662559714683,0.8078040136260347,4.0279363277588125
396,2.462383983596116,0.809199461281905,4.02599066122462
397,2.46240167623326,0.8105921548615053,4.02405266710464
398,2.462419333951952,0.8119820998003213,4.0221223151439665
399,2.4624369568211075,0.8133693015231116,4.020199575207015
400,2.4624545449095057,0.8147537654439281,4.018284417277023
401,2.462472098285791,0.8161354969661374,4.016376811455601
402,2.4624896170184716,0.8175145014824423,4.014476727962262
403,2.4625071011759205,0.8188907843749021,4.012584137133947
404,2.462524550826376,0.8202643510149542,4.010699009424565
405,2.462541966037941,0.8216352067634348,4.008821315404553
406,2.4625593468785856,0.8230033569705999,4.006951025760376
407,2.4625766934161444,0.824368806976146,4.0050881112941035
408,2.4625940057183184,0.8257315621092313,4.003232542922947
409,2.462611283852675,0.8270916276884962,4.001384291678789
410,2.462628527886648,0.8284490090220842,3.9995433287077526
411,2.4626457378875393,0.8298037114076625,3.997709625269737
412,2.4626629139225162,0.8311557401324428,3.99588315273798
413,2.4626800560586153,0.8325051004732018,3.9940638825985872
414,2.462697164362739,0.833851797696302,3.9922517864501215
415,2.462714238901659,0.835195837057712,3.990446836003139
416,2.4627312797420147,0.8365372238030273,3.988649003079743
417,2.462748286950314,0.8378759631674905,3.986858259613158
418,2.4627652605929344,0.8392120603760117,3.9850745776472816
419,2.462782200736121,0.8405455206431893,3.9832979293362594
420,2.4627991074459885,0.8418763491733301,3.9815282869440285
421,2.4628159807885215,0.8432045511604694,3.9797656228439173
422,2.4628328208295747,0.8445301317883916,3.978009909518176
423,2.462849627634872,0.8458530962306503,3.9762611195575754
424,2.462866401270008,0.8471734496505885,3.9745192256609743
425,2.462883141800448,0.8484911972013586,3.9727842006348824
426,2.462899849291528,0.8498063440259429,3.971056017393047
427,2.4629165238084547,0.8511188952571733,3.9693346489560226
428,2.462933165416307,0.8524288560177515,3.9676200684507483
429,2.462949774180034,0.8537362314202689,3.9659122491101475
430,2.4629663501644576,0.8550410265672267,3.9642111642726756
431,2.4629828934342717,0.8563432465510556,3.9625167873819436
432,2.462999404054042,0.857642896454136,3.9608290919862634
433,2.4630158820882073,0.8589399813488175,3.9591480517382682
434,2.463032327601079,0.8602345062974389,3.957473640394487
435,2.4630487406568413,0.8615264763523479,3.955805831814924
436,2.463065121319553,0.8628158965559206,3.954144599962674
437,2.4630814696531447,0.8641027719405817,3.952489918903509
438,2.4630977857214216,0.8653871075288236,3.9508417628054455
439,2.4631140695880633,0.8666689083332265,3.9492001059383917
440,2.4631303213166236,0.8679481793564774,3.9475649226736977
441,2.46314654097053,0.86922492559139,3.9459361874837824
442,2.4631627286130864,0.8704991520209242,3.9443138749417295
443,2.4631788843074705,0.8717708636182054,3.9426979597208947
444,2.4631950081167355,0.873040065346544,3.941088416594493
445,2.4632111001038104,0.8743067621594547,3.939485220435227
446,2.4632271603315,0.8755709590006759,3.937888346214884
447,2.463243188862485,0.876832660804189,3.9362977690039385
448,2.463259185759323,0.8780918724942375,3.9347134639711796
449,2.4632751510844466,0.8793485989853463,3.9331354063833084
450,2.4632910849001672,0.8806028451823412,3.9315635716045576
451,2.463306987268672,0.8818546159803675,3.9299979350963086
452,2.4633228582520252,0.8831039162649096,3.9284384724167056
453,2.4633386979121696,0.8843507509118095,3.926885159220283
454,2.463354506310925,0.8855951247872865,3.9253379712575636
455,2.463370283509989,0.8868370427479557,3.9237968843747044
456,2.463386029570938,0.8880765096408471,3.9222618745131075
457,2.463401744555227,0.8893135303034245,3.920732917709038
458,2.4634174285241888,0.8905481095636046,3.919209990093275
459,2.4634330815390357,0.8917802522397754,3.9176930678907014
460,2.46344870366086,0.8930099631408155,3.9161821274199706
461,2.4634642949506316,0.8942372470661124,3.9146771450931084
462,2.4634798554692017,0.8954621088055816,3.9131780974151598
463,2.4634953852773007,0.8966845531396851,3.9116849609838202
464,2.4635108844355393,0.8979045848394501,3.9101977124890666
465,2.4635263530044083,0.8991222086664877,3.9087163287127926
466,2.4635417910442796,0.9003374293730114,3.907240786528453
467,2.4635571986154057,0.9015502517018555,3.905771062900691
468,2.4635725757779197,0.902760680386494,3.9043071348849994
469,2.463587922591837,0.9039687201510588,3.9028489796273322
470,2.4636032391170537,0.905174375710358,3.9013965743637766
471,2.4636185254133482,0.9063776517698946,3.8999498964201846
472,2.463633781540381,0.9075785530258847,3.898508923211813
473,2.4636490075576942,0.9087770841652761,3.8970736322429844
474,2.4636642035247127,0.9099732498657662,3.8956440011067213
475,2.4636793695007446,0.9111670547958204,3.894220007484417
476,2.4636945055449804,0.9123585036146903,3.8928016291454646
477,2.463709611716494,0.9135476009724322,3.891388843946923
478,2.4637246880742425,0.9147343515099245,3.889981629833167
479,2.463739734677067,0.9159187598588869,3.8885799648355484
480,2.4637547515836924,0.9171008306418974,3.887183827072042
481,2.463769738852727,0.9182805684724109,3.885793194746914
482,2.4637846965426644,0.9194579779547774,3.8844080461503814
483,2.463799624711882,0.9206330636842592,3.8830283596582653
484,2.463814523418643,0.9218058302470498,3.88165411373166
485,2.463829392721094,0.9229762822202909,3.880285286916598
486,2.4638442326772685,0.9241444241720912,3.8789218578437055
487,2.4638590433450847,0.9253102606615432,3.877563805227881
488,2.463873824782346,0.9264737962387417,3.8762111078679555
489,2.4638885770467427,0.9276350354448015,3.8748637446463583
490,2.463903300195851,0.9287939828118748,3.873521694528805
491,2.463917994287133,0.9299506428631691,3.8721849365639422
492,2.463932659377938,0.9311050201129649,3.8708534498830436
493,2.463947295525501,0.9322571190666333,3.8695272136996737
494,2.4639619027869455,0.9334069442206535,3.8682062073093606
495,2.463976481219281,0.9345545000626302,3.866890410089283
496,2.4639910308794053,0.9356997910713114,3.8655798014979394
497,2.464005551824104,0.9368428217166059,3.8642743610748314
498,2.46402004411005,0.9379835964596006,3.862974068440136
499,2.4640345077938046,0.9391221197525779,3.8616789032944068
500,2.4640489429318175,0.9402583960390328,3.860388845418238
501,2.464063349580427,0.9413924297536911,3.8591038746719573
502,2.464077727795861,0.9425242253225258,3.8578239709953066
